particle_id,area_um2,diameter_um,overlap_percentage,has_fluorescence,centroid_x,centroid_y
115,1.7263910220840002,1.48260221198847,0.0,False,343.6875,248.47222222222223
116,154.2002869864195,14.011920039759726,0.0,False,264.39776084590267,270.96695692738297
117,2.14599995106275,1.6529888083991426,0.0,False,424.0893854748603,249.22346368715083
118,3.4168155645412503,2.0857671715319808,7.368421052631578,True,588.301754385965,255.2842105263158
119,2.4337317880767504,1.7603191624981918,0.0,False,724.3300492610838,255.7536945812808
120,2.349810002281,1.7297025806532151,0.0,False,346.36224489795916,252.0204081632653
121,5.50287138289275,2.6469743962287433,100.0,True,614.7363834422658,249.8649237472767
122,1.9661675529290001,1.5822143596758211,0.0,False,348.8780487804878,255.95731707317074
123,2.0021340325557504,1.596620250438425,0.0,False,348.20958083832335,259.78443113772454
124,0.623418980197,0.8909330494067934,0.0,False,573.1538461538462,261.84615384615387
125,2.6255530127527504,1.8283757607875213,0.0,False,747.1780821917808,267.12785388127855
126,1.3187709196475002,1.2958052652084553,0.0,False,352.92727272727274,263.58181818181816
127,2.4816870942457503,1.7775776061968682,0.0,False,414.42512077294685,262.9323671497585
128,3.20101668678075,2.018826646586175,0.0,False,448.83895131086143,259.6292134831461
129,2.3737876553655,1.7385051951649493,0.0,False,445.0656565656566,270.4848484848485
130,11.473307000933252,3.8220764228982924,0.0,False,340.4806687565308,274.22152560083595
131,0.5994413271125001,0.8736317315826855,0.0,False,435.5,268.0
132,1.5945139301192501,1.424850234396201,0.0,False,320.6766917293233,267.8496240601504
133,2.6375418392950003,1.8325453802522627,0.0,False,422.8909090909091,271.2318181818182
134,0.7672848987040001,0.9884014746589801,0.0,False,432.0,269.125
135,1.3307597461897502,1.3016819632270082,0.0,False,317.4864864864865,268.52252252252254
136,0.8272290314152501,1.0262849094432123,0.0,False,314.8985507246377,267.5507246376812
137,0.2637541839295,0.5795017317216498,0.0,False,506.90909090909093,271.5
138,1.0789943888025002,1.1720999634718408,0.0,False,312.35555555555555,266.73333333333335
139,0.49154188823225003,0.7911071798379106,0.0,False,844.6829268292682,277.4634146341463
140,3.2249943398652503,2.0263736884058448,0.0,False,398.8996282527881,276.3828996282528
141,5.622759648315251,2.6756531790903235,0.0,False,838.6076759061833,291.3795309168444
142,2.5176535738725003,1.7904122682215617,0.0,False,386.65714285714284,278.68095238095236
143,496.1336087979318,25.133581722342957,0.48812314235314014,False,128.81516564772974,268.58980740883936
144,4.1960892897875,2.3114122992225186,0.0,False,27.605714285714285,214.44571428571427
145,0.9231396437532501,1.084148467572301,0.0,False,798.9090909090909,283.3246753246753
146,0.56347484748575,0.8470173895986266,0.0,False,851.2340425531914,284.59574468085106
147,0.63540780673925,0.8994589187805361,0.0,False,667.188679245283,283.8301886792453
148,0.7193295925350001,0.9570156126802706,0.0,False,660.55,285.03333333333336
149,2.2419105634007503,1.6895233603242434,0.0,False,850.5561497326203,297.379679144385
150,2.1579887776050004,1.6575996647988867,100.0,True,612.9833333333333,282.3833333333333
151,0.6473966332815001,0.9079047277233522,0.0,False,801.2777777777778,285.9259259259259
152,1.4626368381545,1.3646563896910877,0.0,False,547.6147540983607,287.0983606557377
153,2.19395525723175,1.6713559144859214,100.0,True,610.6775956284152,291.9344262295082
154,8.3682009264905,3.26415752345029,0.0,False,801.9684813753581,297.7822349570201
155,2.4217429615345,1.7559780482140919,0.0,False,858.0297029702971,285.6188118811881
156,1.9421898998445002,1.5725371168488338,0.0,False,863.7283950617284,280.9938271604938
157,0.5394971944012501,0.8287998323994433,0.0,False,897.7333333333333,293.15555555555557
158,0.5394971944012501,0.8287998323994433,0.0,False,895.2666666666667,292.84444444444443
159,1.2348491338517502,1.2538974236364044,0.0,False,782.5436893203884,294.3398058252427
160,311.8773336700915,19.927231476934363,0.0,False,48.5399400322903,375.8626124394557
161,10.598122663349,3.673411068057847,0.0,False,756.4298642533937,294.49321266968326
162,1.0670055622602501,1.1655701078537177,0.0,False,768.4943820224719,299.14606741573033
163,3.8723909731467505,2.2204687162141967,0.0,False,775.2631578947369,300.2352941176471
164,31.134982530223255,6.296212431463752,0.0,False,359.7466307277628,304.6861763573354
165,6.150268016174251,2.798350308469784,0.0,False,500.29824561403507,300.00194931773876
166,36.985529882841256,6.862320251184548,0.0,False,881.0849270664505,311.8447325769854
167,2.96124015593575,1.9417435639123712,100.0,True,414.79352226720647,304.5991902834008
